,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
5818,B002HE1IJE,"[2, 2]",5,The book puts a whole new spin on the world of oz. I thouroughly enjoyed this book and couldn't get enough!,"09 1, 2011",AM5E3L7ZSPYQO,"A. Becraft ""Drea""",Abosloutely Amazing,1314835200
5819,B002HE1IJE,"[1, 1]",5,R.G. Alexander is becoming one of my favorite addictions. The way the characters are woven together between this book and Not in Kansas makes the set hard to put down. It is definitely on my will read again list.,"01 28, 2013",A1Y56SXAZEJMDL,A. M. Curry,spellbinding,1359331200
5820,B002HE1IJE,"[0, 0]",3,This book is based around The Wizard of Oz.  it's a good idea but the execution feels a bit forced; a story made to fit the idea.,"06 19, 2013",A1SPKCPR0BAZMY,Blossom,just ok....,1371600000
5821,B002HE1IJE,"[5, 10]",4,"WOW..... I love RJ Alexander!! Can you say HOT! I love stories that play off of fairey tales. (This is book two, Not in Kansas- book one) Dorothy is visited by a wizard and falls for him but he has to go back to OZ and she wants him n deciedes to follow when there all hell breaks loose.","03 21, 2010",A1360BL0BP6IY5,"Dawn ""Drmgrl99 - Day Dreaming Blog""",This isn't OZ.......,1269129600
5822,B002HE1IJE,"[2, 2]",5,"Just when I thought Not in Kansas was good. She had to take the hunky Wizard from the first book. Dump him right smack in the middle of California with a woman named Dorothy. A shy, curvy, and push over female that also happens to be a witch. A very powerful witch that is also the soul mate to said hot `Wizard of Oz'. After a fantastic `light bondage' (no ropes, think invisible bondage Wizard of Oz style) the Wizard is summoned back to Oz, and leaves our poor Dorothy with a way into Oz if she should need to come to him.This story was laced with hot erotic scenes and was even better than Not in Kansas. It added in more elements of the original story, you get a takes of Glinda, some `flying monkeys', and other mystical creatures that all over sexed and aren't ashamed of it. Let me tell you, if I had known that Oz was the land of sex, I would have hopped on the first Twister and taken my happy butt there a long time ago.I think this story had more of a pleasing effect on me because of the light bondage and spanking that was in it. This was one of the most pleasing erotic romances I have read in a very long time. The fantasy was great, the storyline was new and fresh, and I wish she would write just ONE MORE in this series so I can sit back and indulge in another trip to the land of Oz.Review also found at: [...]","01 13, 2012",ASLSCL3KWHFSE,Future Slayer Girl (aka: kitten),Surrender Dorothy,1326412800
5823,B002HE1IJE,"[0, 0]",5,"Dorothy can't trust her feelings for the man staying in her old friend's house. He's a wizard and she's been warned against them. She is counting on her wards to keep the wizard away, but it might be too late for her heart.Z has never wanted anything as much as he wants Dorothy, but her ancestry could get in their way. A trip to Oz could be their salvation or their doom.Surrender Dorothy is the second book in the trip to Oz. R.G. Alexander did it again. Her Oz is a place I'd like to visit. I loved finding out about Dorothy and it wasn't exactly what I was expecting, it was even better. It was nice to see Kansas and the King again and that Z is one hot wizard. I certainly didn't want to click my heels together and wish for home. Dorothy can keep the slippers, I want Z. I can't wait for more of Ms. Alexander's stories.  Maybe she'll share more of Oz with us.Reviewed by JambreaFor Joyfully Reviewed","07 7, 2012",A320TMDV6KCFU,MNix,"""...Dorothy can keep the slippers, I want Z...""",1341619200
5824,B002HE1IJE,"[1, 1]",5,"This story has all the elements of a good erotic romance and then some, i.e. humor.  I was delighted and enchanted with this uber sexy spin on a childhood favorite.  Should definitely be read by fans of erotic romance.  The plot is not complex but I was Wooed by it's sensuality.  Well, I'm off to, not see the wizard you silly goose, off to find another book by R.G. Alexander. Enjoy!p.s. On second thought, maybe I'll dash across the rainbow and find my own ""Z"" Yum!","04 4, 2013",A28V8F738Y1AYV,PURPLE JEWELS,DELIGHTFULLY SEXY,1365033600
5825,B002HE1IJY,"[5, 7]",5,Great vampire stories. Each story is self sustaining but expands a little bit on the vampire world in the story to tie in the other books without being dependent on them. And these books are not too long or too short either. Thank you Bianca for such great reads.,"08 7, 2009",A1F30FBWK16K0V,Belissima,Love this series,1249603200
5826,B002HE1IJY,"[0, 0]",5,I really liked this story and have enjoyed all the Brotherhood of the Blood books.  I like how this author has tied in other series to one another but yet if you only read this series then it stands alone.  I look forward to more.,"04 9, 2013",A3FVMG7SWNF7QR,"Crazy Cat Lady ""&#34;Crazy Cat Lady&#34;""",Another great hit with me!!,1365465600
5827,B002HE1IJY,"[0, 0]",5,Great series. would like to see more of this one. could incorporate the werewolves next....,"06 2, 2010",A1MN0HCPIR0DUK,"Kari Howry ""Kari &#34;Book Fiend&#34;""",brotherhood of blood,1275436800
5828,B002HE1IJY,"[0, 0]",4,This book was done well.  It moves along smoothly and keeps your interest.  The story line is consistent and while there's quite a bit going on in the book everything is brought together in a way that makes sense by the time you get to the end.  This book has some parts that will make you smile at the way situations were handled with all things considered.  Good book.,"05 15, 2013",A2GJQGHQIDYGR3,Kindle Customer,Interesting...,1368576000
5829,B002HE1IJY,"[3, 3]",4,"i'm not into vampire romance because it has to be really good to catch my interest, but dannnnnnnnnnnnnnnng. Iloved it, Dimitri is hot he even had me in a trance. i love the way the author did the story  and the concept loved it. This is my  first time reading this author will try another book.","06 5, 2010",A2NUHWMHA9XNKV,Lady Raven RAVE!,;0),1275696000
5830,B002HE1IJY,"[0, 0]",4,Another friend ends up a vampire mate- carly the computer nerd finds her mate in Montanta - Demetris from book 2. 3rd book in the series,"02 28, 2014",A1OKS5Q1HD8WQC,lisa jon jung,carly,1393545600
5831,B002HE1IJY,"[0, 0]",4,I have to say that I have read all of Bianca D Arc s books they are written so well these books are always good.,"10 16, 2013",A0099735VDZ3HDCAAYKL,"M.Asa ""MELVENA ASA""",Good book,1381881600
5832,B002HE1IJY,"[1, 1]",5,"Carly is looking to get away from her hectic life.  Not completely leave everything behind, but she needs a little slower pace.  She found the perfect place when she bought her new house in the middle of Wyoming.  The perfect setting for her to recharge.  Here she can work on her software business and spend time fixing up her house.  Then one night while working on a project at the college, Carly meets Dmitri.  He's drop dead sexy and actually very nice. Her body ignites around him, making it extremely difficult to stay focused.Dmitri must figure out whether the woman who has bought the house above his lair can be trusted to keep his secret or not.  Dmitri sets out to seduce her in her dreams only to realize how much he truly wants her.  Will he be able to convince her to keep his secret and share her body with him?Phantom Desires is one of those books you just want more of.  Ms. D'Arc knows how to crank up the romance and make each scene a buildup to the final climax.  I love reading about sexy vampires and their mates!  Ms. D'Arc has created a unique alternate world where all kinds of creatures exist.  I especially enjoyed the entrance of the wolves in this story and can't wait to see what else happens in the Brotherhood of the Blood series.KlarissaReviewed for Joyfully Reviewed","04 4, 2011",A320TMDV6KCFU,MNix,Phantom Desires,1301875200
5833,B002HE1IJY,"[3, 3]",1,"I'm only reviewing this book, more accurately a story, to counter the overly positive ones it has received.  Otherwise I wouldn't even go to the trouble. I bought this because the plot seemed interesting--ancient vampire who has been disturbed by a young woman buying and moving in the old farmhouse over his lair.  It had promise--promise that the author couldn't fulfill.The book was written as if the author had a formula to write by: Introduce main characters, immediately have them have dream sex, then have male lead tell her that she is his one, and BTW he's a vampire and then have sex for the rest of the story.  No building up of the plot or tension between characters which lead to any type of climax (non-sexual type) and resolution.  The only vaguely dramatic scene happens off the pages--we see right before and after.  At least I know not to buy any more of her books.","07 4, 2012",A17J0MBCTL5J11,P. Fox,Not a book,1341360000
5834,B002HE1IJY,"[0, 0]",5,"fun, fast fantastic read. I'm glad I discovered Bianca D'Arc  after she'd written many great books. This series is quality. start at tales of the were and joyously work through.","03 15, 2014",APGHVS46EA9C7,Sharon Bermuda,Quality,1394841600
5835,B002HE1IJY,"[0, 0]",2,"It felt rushed as if there was no time for them to actually get to know each other. Plus, only a few sex scenes which failed to impress. A bore.","06 17, 2013",AK6Z4WDTZBDXY,"Taleah Wright ""ninja nova""",ok,1371427200
5836,B002HE1IJY,"[1, 1]",4,Carly is a successful Computer expert she has built herself a great business and a healthy nest egg.  Looking for a much needed break Carly buys a property in the middle of Wyoming and move away from the hustle and bustle of California for a while.Dmitri has lives safely beneath the ground for several centuries but with the death of the properties owner and no living heirs for Dmitri to bargain with the property is sold.When Carly starts to see a strange man in her dreams she is excited and encouraging as after all it is only a dream. But dreams have a way of becoming reality and Carly will soon realise this when she meet Dmitri Belakov in person and finds out that who he really is.Phantom Desires is a delicious short story and one that lovers of Vampires are sure to enjoy.Reviewing with Book Monster Reviews,"01 4, 2014",A2XH8788N66WLL,Tralee,Phantom Desires,1388793600
5837,B002HE1IJY,"[0, 0]",4,A bit surprising. If sex offends you don't read this book.  It is filled with it.  Right from the first few pages.  Good story.  I would like to see the Author come out with more in this series.,"05 11, 2010",A222FUTK2NSAG0,"Victoria Lauber ""book Lover""",Phantom Desires,1273536000
5838,B002HEX4DC,"[0, 0]",4,"This is an awesome book!! You are quickly thrown in the mix of "" the life"", learning how to deal with real life situations from a street mentality point of view.","05 14, 2012",A11FF0H63VFFMX,Amazon Customer,floored,1336953600
5839,B002HEX4DC,"[0, 0]",5,OK this book had my eyes glued n a real way the story starts with a sweet girl named baby doll who moves to Cali and boy the nigga and drama she went through...love this book,"04 30, 2013",A1MYF7WWG3R60F,DEBORAH BRYANT,Oohh so much drama,1367280000
5840,B002HEX4DC,"[0, 0]",3,I dont know but it seems like i read this before i got half way done and was ready to move on to something else it started out real good and just went overboard to me and it wasnt going anywhere for me! Just ok but not bad but predictable!,"04 4, 2013",A2U6FAVDARTX8K,KB'S WF,ok read !,1365033600
5841,B002HEX4DC,"[0, 0]",5,Loved it! Just came across this author and am searching for more by Ms.Jefferson story had me glued to the pages lol,"05 9, 2013",A1V2BR832BJVZM,Kindle Customer,survivin the game,1368057600
5842,B002HEX4DC,"[0, 0]",5,"I have never read anything by this author before, The plot was well executed and kept my interest to my surprise it was two stories in one and for that I have respect for the author Kuddos Ms Jefferson for once I didnt have to wait for the next installment.I appreciate how the author referred back to the first character in the second story and tied it up nicely again kuddos.","02 18, 2012",A3J9EQBX0P9D69,Ms.Hood Reader,A Good Read,1329523200
5843,B002HEX4DC,"[0, 0]",4,I really enjoyed this book because it ended on a happy note even though the one character died. I will probably read more by this author.,"06 17, 2013",A3BIDBOIGW553G,"The Happy Booker ""Nat""",Surviving The Game,1371427200
5844,B002HHPV1C,"[0, 0]",3,"Also available in Tickle My Fantasy anthology from Samhain Publishing.Plot:Debra's a witch with A Secret that the BadGuy wants. Can werewolf Maddox keep her safe and convince her to trust him before it's too late?Comments:- Contemporary paranormal (shape-shifting, witches) erotic romance.-  1609 kindle locations, 19,000 words.- m/f - explicit, not frequent.-Carolina Pearlby Sela Carson appears to follow ""Carolina Wolf"". In ""Carolina Pearl"", Maddox's sister, Blair, gets her HEA.Opinion:Interesting, but not my cup of tea. I sadly did not find myself invested at all in the characters; I just didn't care. A whole lot of stuff was tossed in this novella and I found I simply wasn't that interested in it. Okay, it's a nice enough tale mixing historic references with magic and shifting but when shoved, hard, into a novella, it just didn't all fit.2.5 stars rounded up. An author of possibilities, but not a book I would recommend.""Tickle My Fantasy"" anthology:Carolina Wolfby Sela Carsen.The Ghost Shrink, The Accidental Gigolo & The Poltergeist Accountantby Vivi AndrewsParaMatch.Comby MK MancosWitches Anonymousby Misty Evans-CR-","04 12, 2012",A1ZN2JLLR9GI3T,cathyr,"Librarian by day, Keeper of The Book by night",1334188800
5845,B002HHPV1C,"[2, 2]",5,"The plot is as noted by the publisher's blurb (and this publisher does make some fun ones!)-- a nice, quiet, boring librarian with a little bit of a secret that blossoms into a bigger secret.  Fun with a werewolf, no fun with the bad guy (unless you count the part at the end) and a story that was well suited to the novella format.  That means a quick conclusion and some pat answers, but that is exactly what was called for in this length of story.  I read this in between a couple of  Really Long and Serious Urban Fantasy Novels...just the thing to pick me up and give me a chuckle--the Not-So-Long-and-Definitely-Not-Serious werewolf story.With nookie.This one is definitely worth the purchase price, and is good enough to send me out in search of other titles by this author.  Should she decide to expand this into a series and/or into a full length novel, I will be a buyer!JTG","10 19, 2010",A11WYHDB1YEZOX,Jackie-the-Greyhound,Fun and entertaining!!,1287446400
5846,B002HHPV1C,"[0, 0]",4,"This is a cute story. Characters are interesting. It would have been nice to have had a few of them more filled out, such as Charlene, Myrtle and Gary.  I would have liked to learn more of Debra and Maddox's background. Bottom line what bothered me most was way too little story for way too much money.","02 7, 2011",A3NU88ECJZ168W,L. Coltharp,Cute story,1297036800
5847,B002HHPV1C,"[1, 1]",3,"So, I'm a person who enjoys sex in a novel and thinks it can add to the chemistry of the characters. But, this book seemed to go right too it without any warm up or tension between the characters. The book started out funny and cute but just ended up boring for me when it focused so early and so much on the characters taking their clothes off. I gave it three stars for potential because I saw that the writer had ability with the humor at the beginning but it bored me too much to even finish the book.","02 21, 2011",A6SFD5RFU6VXD,"R. Neil ""Fantasy Fan""",A little too sexed up for me.,1298246400
5848,B002HHPV1C,"[0, 0]",4,"This little book was fun - I almost fell off the couch laughing more than once. Intriguing characters, interesting plot, descriptively written. I loved Debra; the author did a great job of building her personality, and because of that I was surprised when Debra jumped into bed with Maddox when she did. Because of how Debra handled her attraction to Maddox before this, I didn't think she was yet at the stage where she'd give in to her, and his, lust. I would also have liked to see more story before the sex scene, which was long and fairly explicit. The book began at a good pace, but after the above-mentioned scene, it was very rushed, flying along as if out of control. Carsen could have written a longer book instead of filling the latter part with excerpts of her other books. But, having said that, she did well with her story within the restrictions imposed by a novella-length book.Quibbles aside, if you want a short, excellently written, entertaining read with humor, romance and some excitement, you'll like Carolina Wolf. Sela Carsen is a very talented writer and I'll definitely be reading her other books.","12 22, 2010",AXNFVMWU1DLZI,The Book Keeper,A howl of a book!,1292976000
5849,B002HJ1WRC,"[1, 1]",1,"I love Jill Shalvis; she is an auto-buy for me and this is the only book of hers I've read that I just put down without finishing.  The main characters are TSTL--I'm not sure what chapter I got through, but long about the time they wound up wrapped around a tree while they were trying to save someone because it's an emergency in the middle of the storm of the century and they *make out* (I want to italicize this so you understand just how wrong it was) I had to put it down.  Love Shalvis; don't love this story.","09 18, 2011",AIV3GVT44G0Q2,Amazon Customer,Thank goodness they aren't trying to save someone I know,1316304000
5850,B002HJ1WRC,"[1, 1]",4,"After being deployed during hurricanes like Katrina and Rita and a nasty flood in the Midwest that took out his best friend Matt, National Guardsman Jason Mauer returns to his home in Santa Rey on the mild central California coast.  He plans to rest from the difficult rescue mission and enjoy his rare time home renovating with his brother Dustin their place of business.Another devastating storm leaves ER nurse Lizzy Mann barely reaching an evacuation area while unable to reach her pregnant sister Cece.  She tries to reach Dustin for help, but the cell phone failed though Jason did hear a woman whispering for help.  Jason soon realizes it was Lizzy who he knows from high school and thought she was a hot babe back then, but now she is even hotter; he offers to help, but she says no.  However, with the horrific weather so bad, Lizzy knows Cece's needs come first.This is a tense romantic thriller starring two fascinating heroes.  Lizzy's constant rejections of  Jason's offers of help will drive readers dizzy as she makes no sense since he is a professional rescue expert just what she needs at this moment even if she remembers him as Mr. Ass the bane of her high school existence.  Still fans will enjoy this taut tale as Mr. Ass and Miss Prissy fall in love.Harriet Klausner","08 2, 2009",AFVQZQ8PW0L,Harriet Klausner,tense romantic thriller,1249171200
5851,B002HJ1WRC,"[0, 0]",3,Not the best of Jill shalvis. I love most of her books but this one didn't make the cut. Check out her other books if you like susan mallery.,"10 27, 2013",A7VS5L4UQXAVR,M,It's okay,1382832000
5852,B002HJ1WRC,"[0, 0]",4,"Short little read with a lot of action. I liked Jason a lot. I also liked the fact that he was ready to lay his heart on the line even when he wasn't sure his feelings were returned. The CeCe man part seemed a little hokey, but it was a good story nonetheless.","03 2, 2014",A2LB0KM18TZOVT,ST,Action Packed and Steamy,1393718400
5853,B002HJ1WRC,"[2, 2]",2,"I've read several of this author's books and have enjoyed them, but this one was disappointing.  I couldn't get past the fact that although the heroine was trying to reach her pregnant sister who was very possibly stranded in a raging flood and near going into labor, the heroine and hero indulged in several passionate make out sessions - this after seeing each other for the first time since High School.  The story line seemed drawn out and predictable - the hero had just lost his best friend who drowned in a flood, and the same thing nearly happens to the heroine.  Not one of this author's best.","01 1, 2010",A1ZRYZTP7JE9JL,WV Irish Hillbilly,Disappointing read,1262304000
5854,B002HJ1WYA,"[0, 0]",4,"Woman meets man, man meet woman, man does not know woman?  Ahh, she thought she knew everything, boy was she in for a surprise, but not has big as finding out the father of your child is dead, but his name is not.  This was so cute and the story was even better with each turn of the page.  I have to admit some areas were very predictable, but overall, everything comes together nicely to provide a good read with some nice heart warming moments sprinkled throughout.","03 11, 2013",A3AGZMFF5MXXG4,Amazon Customer,Twist on a Classic,1362960000
5855,B002HJ1WYA,"[0, 0]",5,"I read this book in only two hours. I couldn't put it down, I wanted to keep reading it to see how it ended. It was an amazing and touching story. I will definitely read more from this author.","05 15, 2014",A1IAHQ84W474Y3,"BOOKWORM34 ""BOOKWORM""",Couldn't put it down!!!,1400112000
5856,B002HJ1WYA,"[0, 0]",5,"And I loved it. I loved the humanity of the story, the ups and downs that we can all relate to in life. In many ways it is a genteel story, but most of all a great love story.Ps. I would have loved an epilogue.","07 5, 2014",A2JVQ0QSQRK8RC,Karin Hurt,This is my second book by this author,1404518400
5857,B002HJ1WYA,"[0, 0]",5,Other than the title ( which kept me from reading it for several months) I loved the story and all the characters in it. I really wish the title had been more appealing and I can't wait to read more from Jackie Braun in the future,"09 24, 2013",A1L3ASUFB9GKGS,"Mary  B. ""Gods girl""",I loved it!,1379980800
5858,B002HJ1WYA,"[0, 0]",4,Interesting story that kept your attention till the end. Characters you could relate to and liked. Nice read for a lazy afternoon.,"12 21, 2012",A1IVFXF2Y6B5X0,"Ms Donna ""beenthere,donethat""",Not bad for the price.,1356048000
5859,B002HJ1WYA,"[0, 0]",5,I enjoyed this book.  It had a few twists which was nice but it was an easy read and since I read before bedtime it was perfect.,"05 23, 2014",A2N5F0PGCWONOC,M.V.,Nice romance,1400803200
5860,B002HJ1WYA,"[0, 0]",5,"Morgan had spent one wonderful week in Aruba. She met Bryan Cailborn. When Morgan got back home she found out that she was pregnant. She started contacting Bryan, but never got a reply. When she did get a reply Bryan said he didn't know her. Morgan was a music teacher. Her school district had to let her go because of budget cuts. Morgan packed up everything and moved to Chicago. She was going to see Bryan face to face and no one was going to stop her! When she got to Bryan's office, his sectary said that he was busy and told her to make an appointment. Morgan barged into a conference room, and asked to see Bryan. This handsome, tall man that she had never seen before said I am Bryan. Before she could retreat, her water broke, and her contractions were painful, keeping her rooted to where she stood. He picked her up and took her to his office and laid her on his couch. When she was in the office she saw a picture of the person she knew as Bryan, with the man that just said he was Bryan. She pointed and said that is Bryan, I want to see him now. Bryan said that is my brother Dillon, and I'm afraid you can't see him. Dillon died 6 months ago. Dillon would often take trips and use his brother's name, and his credit cards, leaving Bryan to clean up his mess. The ambulance came, and Bryan asked Morgan who he could call for her. She said no body.  Morgan was an only child, and both of her parents had died the month before Morgan took her trip to Aruba. The Cailborn family was very wealthy, so everyone thought Morgan was there as a gold digger. In truth she was there because she wanted her son to know his family. This story really touched my heart. When everyone finally trusted Morgan to be who she really was, everyone loved and accepted her. I loved it the first time she met Bryan's parents. There were tears shed. They really wanted to be grandparents to Brice. I couldn't put this book down until I was finished with it. I hope you enjoy it as much as I did.","04 21, 2013",A2C8S6EB6MKYAX,Paula,Loved this story!,1366502400
5861,B002HJ1X7Q,"[0, 0]",5,I really enjoyed reading this book. RaeAnne Thayne has become one of my favorite authors. A good read. Thank you,"06 23, 2014",A6R0X4CANNVIH,Amazon Customer,Very surprising finish,1403481600
5862,B002HJ1X7Q,"[0, 0]",4,"Raeanne Thayne writes stories about Cold Creek that are always a good, quick, read.  She always has new twists and turns in her romance stories and I enjoy reading them.  Just enough drama to keep me interested.","03 29, 2014",A1V92MQSH76AOE,"Crafty Lady ""&#34;Nan&#34;""",Good story,1396051200
5863,B002HJ1X7Q,"[0, 0]",5,I just loved the characters and how they were carried from high school to adult life. they were all so real.,"02 26, 2014",A2GOLHV3DFHRBG,NAomi  Davis,VERY good,1393372800
5864,B002HJ1X7Q,"[1, 1]",4,"I like the pace of the story,the plot and its characters, in general, Reanne Thayne has done well again.  A good exciting read.","04 17, 2013",A34XJB9AOU8N2W,Sheila A. Friedli dba Friedli Inc,Cold Creek Homecoming,1366156800
5865,B002HJ1X7Q,"[0, 0]",5,This book is sad but uplifting at the same time. Another great read in the series. can't wait to read more,"03 26, 2014",A2K42RVTF8BJ1Y,Shelly Small,Great,1395792000
5866,B002HJ1X7Q,"[0, 0]",4,"Enjoy the Cold Creek series. After reading the first chapter, you kind of know who will be ending up together, but I do enjoythe series anyways. I am now on book#8.","03 8, 2013",ABG7RC2E2YODO,"Sissy Demma ""tulips12""",Great Reading,1362700800
5867,B002HJ1X7Q,"[0, 0]",4,I enjoyed this book. This book gave my emotions a run for their money.  Really loved the four winds being together.,"07 6, 2013",A2X6O09LVHWKTA,Tonya,Great read!!,1373068800
5868,B002HJ1X7Q,"[0, 0]",4,I like this series so I read all of them and I love how all the books gives you glimpses into the whole town.,"02 4, 2013",A2QC4P5VLERNRN,"Windsong Vance Probst ""Mustang Cherokee""",Another great series,1359936000
5869,B002HJ1XCG,"[0, 0]",5,"When I first opened this book I wasn't quite sure what I was reading. The male main character seemed too... how shall I put it...caveman? And his mother too insane for believability, I didn't know what to make of it. But as you read on you start to understand the PTS involved with the mother's &#34;moods&#34; and the true gem of a man found in the &#34;gentle giant&#34;. I like a story that makes me feel something and this story does that. A touching, sweet read.","04 5, 2013",A2CO4LGCFM8TH1,hereswhatithink,just keep reading,1365120000
5870,B002HJ1XCG,"[0, 0]",3,"Crafted by a talented Wordsmith, however for me there were too many Bible verses and too many God references. I consider myself a Christian but this was way over the top.","04 21, 2014",A2JVQ0QSQRK8RC,Karin Hurt,A good story,1398038400
5871,B002HJ1XCG,"[0, 0]",5,"Many Christian authors go overboard with the sweetness, but not Linda Ford. The main characters were well-developed and I felt like I could relate to them.  Billy and Vivian seemed real, as did Mrs Black.  Highly recommended!","04 3, 2013",AK25OZ3UFD0IF,Readsalot,"Not sappy, but Endearing",1364947200
5872,B002HJ1XCG,"[0, 0]",5,"A snow storm brought them together, but God's love and their love for one another will keep them together when deep hurts, fears, on and sins from the past threaten to tear them apart. I really enjoyed this story of forgiveness and new beginnings.","05 10, 2013",A1JJPYUZ3W1H8N,"Restfinder ""Restfinder""",Three Wounded Heart's Find Healing,1368144000
5873,B002HJ1XCG,"[4, 11]",1,"I understand it's religious fiction but it was condescendingly preachy. If any religious zealots know of a girl pregnant or with a child out of wedlock this is the handbook they would give to them to make her feel as low and bad as possible about her big bad 'sin'. She feels the need to publicly confess her sin. Just give them the avenue they need to stone you Vivian. That is ridiculous!Billy is a nice man but he's too preachy. Lessons about God can be given without copy/pasting scripture. As a Christian, this book made me sick and ashamed like I am when I see people who claim to be Christian and do nothing but judge and judge other people. This is the nauseating type of Christian.Vivian has a baby out of wedlock and is always thinking she's about to be smite down for her grave sin. The relationship between her and her baby is weird. Sure she was raised in an orphanage from 14 to 20 but still. EVERY woman knows you breastfeed a baby. How she never clued in that the baby needs to be breastfed is ridiculous. Billy notices but never mentions it.She didn't act like the baby's mother and she even mentions having a friend at the orphanage who was good with the babies. Well, Marie sure didn't tell her anything about babies because even monkeys have better natural parenting skills. They say if baby is lost in the jungle a monkey would be the best protection for them. But Vivian doesn't even have monkey sense as a mother.That and WAY TOO PREACHY. If you want a great religious novel about forgiveness and coming to terms with your past and realizing that God loves you READ Heart of Stone: A Novel by Jill Marie Landis. It's religious but not preachy. THIS is preachy.","02 15, 2011",A2YMI04VM7BX8D,SunFlowers,WAY too preachy,1297728000
5874,B002HJ1XL2,"[0, 0]",5,"I don't write review but needed to say this, I was about to not buy this book but changed my mind at the last second. First I love their chemestry and the fact that they both had issues. Both main characters where great I love all what Zack did, very sneaky but smart. Arielle was not a push over she was strong where she needed to be but gave in when she needed too. I love that they where made for each other perfect. I loved this book and can say it was worth reading. Enjoy......","06 13, 2013",A1JX8N2DV21CH3,Amazon Customer,worth reading,1371081600
5875,B002HJ1XL2,"[2, 3]",4,"I read DeNosky's first book in this series (Billionaire's Contract Engagement) and almost didn't read this one based on the review. However, being a bit Type-A, I had to complete the series by reading this book. And contrary to the other reviewer (who is completely entitled to their opinion) it wasn't bad. It was a sweet love story about overcoming obstacles to love and finding the &#34;and they lived happily ever after.&#34;","05 6, 2010",A2R7C9H41T6W9S,BookChick,"Almost didn't read, but...",1273104000
5876,B002HJ1XL2,"[0, 0]",4,"Good novel, very good at character development, I recommend it, the series or saga is  develop very nice, but you can read it alone also","01 26, 2014",A3M5JMKPMAUDF3,herdman,good novel,1390694400
5877,B002HJ1XL2,"[0, 0]",4,I enjoyed this story line very .  This story showed that not all men are irresponsible and that some of them do take the role of becoming a father seriously.,"02 24, 2014",A0653433291SMBQM1ZO1H,Mabel Jefferson,Loved It,1393200000
5878,B002HJ1XL2,"[0, 0]",3,"I really enjoyed this book. I couldn't help but laugh at Zack. He was a billionaire, and used to everyone doing what he said. He just assumed that Arielle would marry him because she was pregnant with his twins. He was willing to give her everything, and anything except for the only thing she wanted was for him to love her. Zach cared for Arielle, and pampered her non stop. He just couldn't love her, in fear of his heart being broken again. He planned a wedding in a week... I had to laugh at all he was doing, and just shaking my head as I read, thinking to myself Zach, Zach, Zack...Wake up. No one would marry him the way he was acting. Once his sister talked to him, he viewed thing differently, and woke up. In the end everything worked out. Really entertaining story, if you want to laugh at the charactors you are reading about...","03 29, 2013",A2C8S6EB6MKYAX,Paula,"One night, two babies",1364515200
5879,B002HJV3VW,"[5, 6]",4,RG Alexander is awesome...... This isn't the OZ I remember....  A wizard sends a storm to bring Kansas to OZ and once there he finds he belongs there.,"03 21, 2010",A1360BL0BP6IY5,"Dawn ""Drmgrl99 - Day Dreaming Blog""",HOT....,1269129600
5880,B002HJV3VW,"[0, 0]",4,"The story is nice, maybe a little too short, only 52 pages.It's a revisiting of The Wizard of Oz story, with Dorothy who here is named Kansas (like the United State) and it's not from Kansas, but from Iowa. Kansas is a independent wealthy man who decided to live like an hermit in his family land. When he is swept away from a tornado, no one notices his absence, and so Kansas is free to enjoy is adventure.He awakes in a strange world, inhabited by half-man half-beast being; the first two he meets are a cat like man and a bird like woman, a strange couple indeed. When the two find this strange being with bare skin and blue eyes, they think that it would be a nice gift for their king and decide to bring Kansas to him, even if the cat-like man would like to have a taste. In this world sensuality is the normal behavior and sex is almost a recreational activity; Kansas will discover that even a simple bath in a pond has sexual consequences, and not thanks to another being, but since the waters are alive.When Kansas arrives to the king's palace, the first human-like man he meets is Z, a wizard. He is almost ""normal"" if not for the fact that he is extremely handsome and gold colored. Z. tells Kansas that, if he wants to have the chance to go back to home, he should refuse the king... and here maybe The Wizard of Oz mixed with One Thousand and One Nights. And here maybe is where I'd like the story to be a bit longer: there is an acceleration that brings the reader to the end of the story when it would be interesting to have more; the relationship between the King and Kansas is only hinted, and almost chaste in comparison to all the other sexual experiences Kansas had before ""consorting"" with the King.Naughty thought on the title: Not in Kansas means that the story is not setting in Kansas like The Wizard of Oz, or that the King is not allowed to ""enter"" Kansas (and I don't mean the State...)Anyway as I said the story is nice and enjoyable, more funny than serious; this is not the classical fantasy tale heavy in details, but it's more a funny escapade in a world that maybe is the dream world in Kansas' mind.","01 30, 2013",A1E481YU3ZPK6S,Elisa,Not in Kansas by R.G. Alexander,1359504000
